"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"501","일반유원시설업","03_07_09_P","5120000","CDFI5271002018000001","20180726","","03","폐업","03","폐업","20180826","","","","054-572-6854","","","경상북도 문경시 가은읍 왕능리 432-5 문경에코랄라","경상북도 문경시 가은읍 왕능길 112, 문경에코랄라","36995","문경에코랄라 워터랜드","20210118162920","U","2021-01-20 02:40:00.0","","294870.472707671","350800.760063968","허가유원시설업","","자연녹지지역","","기타","","","","","","","","","","","","","","","","","","미니워터에어바운스(3)","","Y","Y","Y","Y","","","","","","","",
"502","일반유원시설업","03_07_09_P","4390000","CDFI5271002018000003","20180830","","03","폐업","03","폐업","20210812","","","","","","","충청북도 충주시 금릉동 533","충청북도 충주시 남한강로 30 (금릉동)","27438","라이트랜드","20210813105836","U","2021-08-15 02:40:00.0","","280655.007784","388078.314452","허가유원시설업","","자연녹지지역","","기타","","","","","","","","","","","","","","","","","","안전성 검사대상 : 범퍼보트(워터범퍼카 /1종,10대)","","Y","","Y","Y","","","","","","","",
"503","일반유원시설업","03_07_09_P","4330000","CDFI5271002018000001","20180726","","03","폐업","03","폐업","20180801","","","","","","","강원도 인제군 인제읍 남북리 817번지 인제체육관","강원도 인제군 인제읍 비봉로44번길 113, 인제체육관","24624","다가온커뮤니케이션즈","20190228180519","U","2019-03-02 02:40:00.0","","302198.949515346","506798.690959924","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","워터에어바운스 1종, 미니워터에어바운스 5종","","","","","","","","","","","","",
"504","일반유원시설업","03_07_09_P","3780000","CDFI5271002015000001","20151030","","03","폐업","03","폐업","20180827","","","","031-5170-2233,","","","경기도 성남시 분당구 백현동 541번지","경기도 성남시 분당구 판교역로146번길 20 (백현동)","13529","현대백화점 판교점","20180828150414","I","2018-08-31 23:59:59.0","","209850.446960528","432304.149379043","허가유원시설업","","중심상업지역","20","기타","","","근린생활시설","13","7","","","","","","","","","","","","124.37","회전목마 1대","","Y","Y","Y","Y","","","","","","","124",
"505","일반유원시설업","03_07_09_P","3570000","CDFI5271002015000001","20150916","","03","폐업","03","폐업","20190718","","","","","","","인천광역시 강화군 화도면 동막리 44-26번지","인천광역시 강화군 화도면 해안남로1502번길 21-34 (산들바다펜션)","23062","산들바다펜션","20190718165113","U","2019-07-20 02:40:00.0","","151938.774489875","455071.303092346","허가유원시설업","","관리지역","2","주택가주변","","","숙박시설","2","","","","","","","","","","","","","","1대(바디슬라이드)","","Y","","Y","Y","","","","","","","",
"506","일반유원시설업","03_07_09_P","3780000","CDFI5271002003000002","20030425","","03","폐업","03","폐업","20080930","","","","744-1490","","461817","경기도 성남시 수정구 양지동 924번지","","","성남랜드","20080930162814","I","2018-08-31 23:59:59.0","","214949.201571761","440288.509475427","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","2917.62","","","N","N","N","N","","","","","","","2918",
"507","일반유원시설업","03_07_09_P","3780000","CDFI5271002003000003","20030425","","03","폐업","03","폐업","20090916","","","","730-1919","","461810","경기도 성남시 수정구 신흥동 2463-5번지","경기도 성남시 수정구 산성대로 337  (신흥동)","","한신코아 랜드","20090917103654","I","2018-08-31 23:59:59.0","","213499.470806601","437994.888729555","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","685","","","N","N","N","N","","","","","","","685",
"508","일반유원시설업","03_07_09_P","3780000","CDFI5271002011000001","20110421","","03","폐업","03","폐업","20150916","","","","","","461862","경기도 성남시 수정구 신흥동 4188번지 2층","경기도 성남시 수정구 산성대로 259 (신흥동, 2층)","13353","노리존","20150916114118","I","2018-08-31 23:59:59.0","","212815.118901186","437648.865489866","허가유원시설업","","","","","","","","","","","","","","","","","","","","","390.81","안전성검사대상:3종 비검사대상:1종1대","3","Y","Y","Y","Y","","","","","","","391",
"509","일반유원시설업","03_07_09_P","3780000","CDFI5271002011000002","20111221","","03","폐업","03","폐업","20150310","","","","","","463824","경기도 성남시 분당구 서현동 246-1번지 금화빌딩 지하1층","경기도 성남시 분당구 황새울로360번길 19 (서현동, 금화빌딩 지하1층)","463824","(주)타가존","20150310154140","I","2018-08-31 23:59:59.0","","211082.488936963","431540.725712526","허가유원시설업","","","10","","","","","","1","","","","","","","","","","","","299.93","디스코팡팡(타가다디스코)","","Y","","","Y","","","","","","","300",
"510","일반유원시설업","03_07_09_P","5120000","CDFI5271002020000001","20200729","","03","폐업","03","폐업","","","","","054-460-5001","","","경상북도 문경시 농암면 내서리 257-2","경상북도 문경시 농암면 청화로 509","37003","stx리조트 (물놀이시설)","20210308093550","U","2021-03-10 02:40:00.0","","286252.247977543","341315.794122353","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","미니워터에어바운스1종, 워터에어바운스 1종","","Y","","","Y","","","","","","","",
"511","일반유원시설업","03_07_09_P","4250000","CDFI5271002020000002","20200814","","03","폐업","03","폐업","20200822","","","","","","","강원도 홍천군 홍천읍 연봉리 402-4","","","홍천 물놀이장","20200824181911","U","2020-08-26 02:40:00.0","","276697.185469625","464458.346904165","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"512","일반유원시설업","03_07_09_P","5440000","CDFI5271002020000001","20200807","","03","폐업","03","폐업","20200928","","","","","","","경상남도 하동군 하동읍 광평리 49","","","하동리버사이드 워터파크","20200929155436","U","2020-10-01 02:40:00.0","","268652.735676467","173506.611504176","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","안전성검사 대상 시설  5개","","Y","Y","","Y","","","","","","","",
"513","일반유원시설업","03_07_09_P","5430000","CDFI5271002020000001","20200625","","03","폐업","03","폐업","20220614","","","","0558627900","","","경상남도 남해군 서면 서상리 1182-9 남해스포츠파크호텔","경상남도 남해군 서면 스포츠파크길 73, 남해스포츠파크호텔","52410","남해스포츠파크호텔","20220615184923","U","2022-06-17 02:40:00.0","","276399.014165755","145371.201778206","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 유기시설(유기기구) 1종","0","Y","","","Y","","","0","","","","0",
"514","일반유원시설업","03_07_09_P","4250000","CDFI5271002020000001","20200720","","03","폐업","03","폐업","","","","","033-430-2446","","","강원도 홍천군 홍천읍 연봉리 402-4","","","홍천 물놀이장","20200820092428","U","2020-08-22 02:40:00.0","","276697.185469625","464458.346904165","허가유원시설업","","","","","","","","","","","","","","","","","","","","","","안전성검사대상 3종 3대","","","","","","","","","","","","",
"515","일반유원시설업","03_07_09_P","5600000","CDFI5271002021000002","20210806","","03","폐업","03","폐업","20210930","","","","","","","경기도 포천시 영북면 산정리 455","","","산정 에코 물놀이장","20220803134015","U","2022-08-05 02:40:00.0","","227589.499757374","506881.690799368","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터에어바운스, 미니워터에어바운스","0","Y","","","Y","","","0","","","","0",
"516","일반유원시설업","03_07_09_P","4750000","CDFI5271002021000001","20210723","","03","폐업","03","폐업","20210814","","","","063-350-2377","","","전라북도 장수군 장수읍 두산리 981 누리파크","전라북도 장수군 장수읍 논개사당길 65, 누리파크","55636","장수누리파크","20220215175600","U","2022-02-17 02:40:00.0","","247316.668133","238049.965254","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","대형 워터슬라이드, 어린이슬라이드, 조립식유수풀, 유아용 슬라이드","0","","","","","","","0","","","","0",
"517","일반유원시설업","03_07_09_P","4870000","CDFI5271002021000001","20210723","","03","폐업","03","폐업","20210823","","","","","","","전라남도 구례군 산동면 이평리 760-1","전라남도 구례군 산동면 산업로 1590-18","57603","세븐고릴라 워터파크(지리산호수공원 오토캠핑장)","20210825084921","U","2021-08-27 02:40:00.0","","237975.142618","198018.578934","허가유원시설업","","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 5종(에어바운스 5종 : 빅볼케이노, 맘모스, 시티슬라이드, 부메랑슬라이드, 멀티풀)","0","Y","Y","","Y","","","0","","","","0",
"518","일반유원시설업","03_07_09_P","5230000","CDFI5271002021000001","20210809","","03","폐업","03","폐업","20210812","","","","054-650-6424","","","경상북도 예천군 예천읍 남본리 310-1","","","예천군 어린이 물놀이장","20220227100220","U","2022-03-01 02:40:00.0","","329688.086355091","350983.160765143","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사 대상 유기시설 또는 유기기구 1종, 안전검사 대상이 아닌 유기시설 또는 유기기구 2종","0","Y","","Y","Y","","","0","","","","0",
"519","일반유원시설업","03_07_09_P","3450000","CDFI5271002021000001","20210716","","03","폐업","03","폐업","20210822","","","","","","","대구광역시 북구 산격동 1676 대구전시컨벤션센터","대구광역시 북구 엑스코로 10, 대구전시컨벤션센터 1층 (산격동)","41515","엑스코 상상체험 키즈월드","20211223100735","U","2021-12-25 02:40:00.0","","345549.11017","268620.845678","허가유원시설업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","0","6종","0","Y","Y","Y","Y","","","0","","","","0",
"520","일반유원시설업","03_07_09_P","3940000","CDFI5271002021000001","20210528","","03","폐업","03","폐업","20210923","","","","031-995-8179","","","경기도 고양시 일산서구 대화동 2700 제2킨텍스","경기도 고양시 일산서구 킨텍스로 217-59, 킨텍스 제2전시장 10A홀 (대화동)","10390","상상체험 키즈월드(전시기획 키즈캠핑)","20210923100653","U","2021-09-25 02:40:00.0","","177158.311187542","462546.660972252","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","6563","안전성검사대상 6종 6대, 확인검사대상 8종 12대","0","Y","Y","Y","Y","","","0","","","","6563",
"521","일반유원시설업","03_07_09_P","3940000","CDFI5271002021000002","20210624","","03","폐업","03","폐업","20210916","","","","","","","경기도 고양시 일산서구 대화동 2606 고양 원마운트","경기도 고양시 일산서구 한류월드로 300, 고양 원마운트 잔디광장 (대화동)","10392","주식회사 웨이브메이크(Wave Make)","20210923100819","U","2021-09-25 02:40:00.0","","178268.135568909","462480.734362689","허가유원시설업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","60","안전성검사 대상 1종 1대","0","Y","Y","","Y","","","0","","","","60",
"522","일반유원시설업","03_07_09_P","5420000","CDFI5271002006000001","20060428","","03","폐업","03","폐업","20060731","","","","055-673-1745","","638812","경상남도 고성군 회화면 당항리 산 1번지","경상남도 고성군 회화면 당항만로 1116","","경남고성공룡세계엑스포","20060731153410","I","2018-08-31 23:59:59.0","","327597.957083449","173832.453160033","허가유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
