"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"2422","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002015000006","20150915","","03","폐업","03","폐업","20180423","","","","044-866-0971","","","세종특별자치시 가람동 406번지","세종특별자치시 금송로 687, 2층 (가람동, 이마트세종점)","30065","구름빵 세종점","20180423140111","I","2018-08-31 23:59:59.0","","222405.330465388","330036.177006711","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","점장 이경섭()","","","","","","","","","","","","",
"2423","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002015000007","20151013","","03","폐업","03","폐업","20190321","","","","070-7788-7787","","","세종특별자치시 아름동 산 39번지 705호","세종특별자치시 보듬3로 92, 7층 (아름동, 해피라움2)","30100","키즈원파크","20190403085319","U","2019-04-05 02:40:00.0","","222347.21485800000","334877.22018800000","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2424","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002015000008","20151103","","03","폐업","03","폐업","20190409","","","","044-864-0087","","","세종특별자치시 종촌동 151-87번지","세종특별자치시 도움3로 105-7, 6층 (종촌동, 메디케어)","30064","점핑스쿨","20190409153051","U","2019-04-11 02:40:00.0","","222364.99362500000","334057.22929700000","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"2425","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002015000009","20151231","","03","폐업","03","폐업","20210106","","","","","","","세종특별자치시 도담동 657 802호","세종특별자치시 한누리대로 583, 802호 (도담동, 도담센트럴프라자)","30100","하이베베","20210106112829","U","2021-01-08 02:40:00.0","","223079.820956325","334949.408036074","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"2426","유원시설업(기타)","03_07_08_P","4400000","CDFI5272002000000001","20000620","","03","폐업","03","폐업","","","","","643-8199","","390811","충청북도 제천시 송학면 도화리 925-2번지","충청북도 제천시 송학면 도화로 39-99","390810","에스골 퍼팅놀이장","20140115154608","I","2018-08-31 23:59:59.0","","307377.384922","409983.85863","신고유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","","","N","N","N","N","","","","","","","",
"2427","유원시설업(기타)","03_07_08_P","4400000","CDFI5272002004000001","20040203","","03","폐업","03","폐업","","","","","","","390240","충청북도 제천시 하소동 64-4번지","","","풍선놀이 궁전","20140115154630","I","2018-08-31 23:59:59.0","","","","신고유원시설업","유원시설업","주거지역","1","아파트지역","","","사무실","1","","","","","","","","","","","","","330","에어바운스 1개소","","N","N","N","Y","","","","","","","330",
"2428","유원시설업(기타)","03_07_08_P","4440000","CDFI5272002016000001","20160503","","03","폐업","03","폐업","20180817","","","","","","","충청북도 영동군 상촌면 물한리 327번지","충청북도 영동군 상촌면 물한계곡로 980","29126","핏들캠핑장","20180817130931","I","2018-08-31 23:59:59.0","","279396.179514","287163.385258","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2429","유원시설업(기타)","03_07_08_P","4440000","CDFI5272002016000003","20161214","","03","폐업","03","폐업","20211222","","","","070-8865-4500","","","충청북도 영동군 영동읍 계산리 687-12","충청북도 영동군 영동읍 중앙로 32 (상가)","29145","타요방방","20211222174131","U","2021-12-24 02:40:00.0","","269834.297657","297413.550309","신고유원시설업","","","","","","","","","","","","","","","","","","","","","132","","","","","","","","","","","","","132",
"2430","유원시설업(기타)","03_07_08_P","4440000","CDFI5272002016000004","20161220","","03","폐업","03","폐업","20191209","","","","","","","충청북도 영동군 영동읍 부용리 54-13번지","","","부용리방방","20200110181426","U","2020-01-12 02:40:00.0","","269293.291343","296895.499895","신고유원시설업","","","","","","","","","","","","","","","","","","","","","208","","","","","","","","","","","","","208",
"2431","유원시설업(기타)","03_07_08_P","4440000","CDFI5272002017000001","20170321","","03","폐업","03","폐업","20180810","","","","","","","충청북도 영동군 영동읍 계산리 256-2번지","충청북도 영동군 영동읍 구교로 32-5","29139","스토리 방방","20181001144632","U","2018-10-03 02:35:39.0","","270089.933299","297628.042979","신고유원시설업","","","","","","","","","1","","","","","","","","","","","","70","붕붕뜀틀 2대","","","","","","","","","","","","70",
"2432","유원시설업(기타)","03_07_08_P","4400000","CDFI5272002014000001","20141118","","03","폐업","03","폐업","20170530","","","","043-645-6250","","390894","충청북도 제천시 장락동 445-1번지 401호","충청북도 제천시 장락로 158 (장락동)","27142","키즈카랜드","20170630134739","I","2018-08-31 23:59:59.0","","308916.257811","406695.99603","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"2433","유원시설업(기타)","03_07_08_P","4400000","CDFI5272002014000002","20141127","","03","폐업","03","폐업","20170901","","","","651-5590","","390020","충청북도 제천시 남천동 339번지","충청북도 제천시 용두천로 110 (남천동)","27174","드림아이놀이터","20170901115153","I","2018-08-31 23:59:59.0","","307718.222539","404615.903131","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","",
"2434","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002017000003","20171220","","03","폐업","03","폐업","20201230","","","","","","","세종특별자치시 아름동 1362 해피라움4 708호","세종특별자치시 보듬3로 91, 해피라움4 708호 (아름동)","30100","키즈필","20201231084438","U","2021-01-02 02:40:00.0","","222300.668414318","334506.790976545","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","",
"2435","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002006000001","20060811","","03","폐업","03","폐업","","","","","","","380813","충청북도 충주시 동량면 하천리 산 53번지","","","코타가족랜드","20120110094505","I","2018-08-31 23:59:59.0","","","","신고유원시설업","유원시설업","","","","","","","","","","","","","","","","","","","","","3대","","N","N","N","Y","","","","","","","",
"2436","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002007000001","20070928","","03","폐업","03","폐업","","","","","","","380230","충청북도 충주시 금릉동 충주세계무술축제 행사장 내","","","그린랜드","20120110094426","I","2018-08-31 23:59:59.0","","","","신고유원시설업","유원시설업","자연녹지지역","","","","","체육시설","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2437","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002008000001","20080716","","03","폐업","03","폐업","","","","","","","380963","충청북도 충주시 연수동 1399번지","충청북도 충주시 동수1길 14-1  (연수동)","","붕붕뜀틀","20120110094345","I","2018-08-31 23:59:59.0","","283268.657318","387609.470053","신고유원시설업","유원시설업","일반주거지역","","기타","","","","","","","","","","","","","","","","","","놀이형 6대(붕붕뜀뜰 6대)","","N","N","N","N","","","","","","","",
"2438","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002008000002","20080730","","03","폐업","03","폐업","20110729","","","","","","380100","충청북도 충주시 연수동 1703번지","충청북도 충주시 계명대로 236 (연수동)","","붕붕뜀틀나라","20140213135409","I","2018-08-31 23:59:59.0","","283685.230014","387152.699226","신고유원시설업","유원시설업","일반주거지역","","기타","","","유기장","","","","","","","","","","","","","","140","놀이형 7대(붕붕뜀틀 7대)","","N","N","N","N","","","","","","","140",
"2439","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002015000001","20151116","","03","폐업","03","폐업","20171107","","","","","","","충청북도 충주시 앙성면 중전리 127-3번지","충청북도 충주시 앙성면 중방곡길 56","27300","(주)시그너스컨트리클럽","20171108094303","I","2018-08-31 23:59:59.0","","265751.86689","409217.789468","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2440","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002016000001","20160428","","03","폐업","03","폐업","20180914","","","","","","","충청북도 충주시 연수동 1352번지","충청북도 충주시 번영대로 224 (연수동)","27353","점프노리 충주점","20181012095136","U","2018-10-12 23:59:59.0","","283841.40256","387651.178228","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2441","유원시설업(기타)","03_07_08_P","4390000","CDFI5272002017000001","20171220","","03","폐업","03","폐업","20201119","","","","","","","충청북도 충주시 연수동 1373","충청북도 충주시 갱고개로 173, 2층 (연수동)","27351","노리파크 충주점","20201120163121","U","2020-11-22 02:40:00.0","","283529.455302","387612.002865","신고유원시설업","","일반주거지역","4","기타","","","근린생활시설","4","","","","","","","","","","","","","","안전성 비검사 대상 1종 1대(붕붕뜀틀)","1","","","","","","","","","","","",
"2442","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002016000002","20160603","","03","폐업","03","폐업","20191004","","","","","","","세종특별자치시 한솔동 968번지","세종특별자치시 노을3로 101, 4층 406-407호 (한솔동, 공원빌딩(세종센터빌딩))","30130","아이맘","20191007135258","U","2019-10-09 02:40:00.0","","222639.652223365","331023.742802791","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"2443","유원시설업(기타)","03_07_08_P","5690000","CDFI5272002016000003","20160905","","03","폐업","03","폐업","20170821","","","","","","","세종특별자치시 종촌동 673번지","세종특별자치시 도움1로 108 (종촌동, 몰리브)","30064","베베톡","20170822093730","I","2018-08-31 23:59:59.0","","222107.601859617","333536.037476275","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",
"2444","유원시설업(기타)","03_07_08_P","6510000","CDFI5272002018000005","20180723","","03","폐업","03","폐업","20180827","","","","","","","제주특별자치도 제주시 화북일동 1619-8번지","","","화북워터파크","20180829100143","I","2018-08-31 23:59:59.0","","159602.076782","3209.01904592","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2445","유원시설업(기타)","03_07_08_P","6510000","CDFI5272002018000006","20180723","","03","폐업","03","폐업","20180827","","","","","","","제주특별자치도 제주시 조천읍 함덕리 1040번지 제주선샤인호텔","제주특별자치도 제주시 조천읍 신북로 481-9, 제주선샤인호텔","63333","함덕물놀이체험장","20180829100305","I","2018-08-31 23:59:59.0","","168516.975169","5366.89350898","신고유원시설업","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2446","유원시설업(기타)","03_07_08_P","3100000","CDFI5272002015000001","20150217","","03","폐업","03","폐업","20210131","","","","","","139224","서울특별시 노원구 중계동 434-1 세양빌딩 501호","서울특별시 노원구 덕릉로 669, 501호 (중계동, 세양빌딩)","01699","타요 키즈카페 중계점","20210112143529","U","2021-01-14 02:40:00.0","","206511.67393263","461668.784446921","신고유원시설업","","","","","","","","","","","","","","","","","","","","","495.87","정글짐1,붕붕뜀틀2,베터리카1","","","","","","","","","","","","496",
